Płeć;5 km Tempo;Czas [s]
M;5.993333333333334;7802.0
M;6.12;7802.0
K;6.133333333333334;7803.0
K;6.233333333333333;7803.0
K;5.726666666666668;7803.0
K;5.796666666666667;7804.0
K;6.14;7805.0
M;5.5233333333333325;7805.0
M;6.123333333333333;7805.0
M;5.723333333333333;7805.0
M;6.206666666666666;7805.0
M;6.04;7806.0
M;5.6466666666666665;7806.0
K;6.1433333333333335;7806.0
M;5.886666666666667;7806.0
K;6.296666666666667;7807.0
M;5.966666666666667;7808.0
M;6.4;7808.0
M;5.806666666666667;7808.0
K;6.013333333333334;7809.0
M;5.7;7809.0
K;6.14;7810.0
M;6.17;7810.0
M;6.163333333333333;7810.0
M;6.413333333333333;7810.0
M;6.16;7810.0
M;6.133333333333334;7810.0
K;6.056666666666667;7811.0
K;6.286666666666666;7811.0
M;6.163333333333333;7811.0
M;6.166666666666667;7812.0
K;5.836666666666667;7812.0
K;5.633333333333334;7813.0
M;6.0;7813.0
M;5.906666666666666;7814.0
M;5.966666666666667;7814.0
M;5.953333333333333;7814.0
M;6.19;7815.0
M;6.3;7815.0
K;6.076666666666667;7815.0
M;5.596666666666667;7816.0
M;5.843333333333334;7816.0
M;5.633333333333334;7816.0
K;5.783333333333333;7816.0
M;6.6;7816.0
M;6.233333333333333;7816.0
M;5.64;7816.0
K;5.930000000000001;7818.0
K;5.83;7818.0
K;5.5233333333333325;7820.0
M;5.703333333333333;7820.0
K;6.113333333333333;7820.0
K;5.903333333333333;7821.0
M;6.336666666666667;7821.0
K;5.933333333333334;7821.0
M;6.076666666666667;7822.0
K;5.73;7822.0
M;5.886666666666667;7822.0
M;5.843333333333334;7823.0
M;6.0600000000000005;7823.0
M;5.89;7823.0
K;6.076666666666667;7823.0
K;6.0600000000000005;7823.0
M;5.3966666666666665;7823.0
K;6.04;7823.0
K;6.073333333333333;7823.0
M;5.596666666666667;7823.0
M;5.6066666666666665;7823.0
M;5.863333333333333;7823.0
K;6.0;7824.0
M;5.8100000000000005;7824.0
M;5.366666666666666;7824.0
K;5.793333333333334;7825.0
M;6.303333333333333;7825.0
M;6.430000000000001;7825.0
M;5.77;7826.0
K;5.626666666666667;7826.0
M;6.14;7826.0
K;5.75;7826.0
M;5.0600000000000005;7826.0
K;5.946666666666667;7827.0
K;6.053333333333333;7827.0
M;5.823333333333333;7828.0
K;5.760000000000001;7828.0
M;6.02;7828.0
K;5.95;7828.0
K;6.319999999999999;7829.0
M;5.08;7829.0
M;5.319999999999999;7830.0
M;5.756666666666666;7830.0
M;6.163333333333333;7830.0
K;6.013333333333334;7830.0
K;6.296666666666667;7831.0
K;5.819999999999999;7831.0
K;5.706666666666666;7831.0
M;6.010000000000001;7832.0
M;6.133333333333334;7832.0
K;6.043333333333334;7832.0
K;5.883333333333334;7832.0
M;5.933333333333334;7832.0
M;5.816666666666666;7833.0
K;6.373333333333333;7834.0
M;5.726666666666668;7834.0
M;6.183333333333334;7834.0
M;5.213333333333334;7834.0
M;5.84;7834.0
M;6.366666666666666;7835.0
M;5.593333333333334;7835.0
M;5.466666666666667;7835.0
K;6.576666666666667;7835.0
M;6.036666666666666;7835.0
M;6.053333333333333;7836.0
M;6.3966666666666665;7837.0
M;6.19;7838.0
M;5.85;7838.0
K;5.5633333333333335;7838.0
K;6.296666666666667;7839.0
K;5.926666666666667;7839.0
K;6.2;7839.0
K;6.15;7839.0
M;6.15;7839.0
M;5.743333333333334;7839.0
M;5.69;7840.0
M;6.166666666666667;7841.0
M;6.12;7841.0
K;5.933333333333334;7841.0
M;5.16;7841.0
M;6.183333333333334;7842.0
M;6.003333333333333;7842.0
M;6.34;7842.0
K;6.233333333333333;7842.0
M;6.12;7842.0
K;6.233333333333333;7843.0
M;5.906666666666666;7843.0
M;5.933333333333334;7843.0
M;5.513333333333334;7843.0
K;6.21;7844.0
M;6.23;7845.0
K;6.02;7845.0
M;6.213333333333334;7845.0
M;6.596666666666667;7846.0
M;6.096666666666667;7846.0
K;6.036666666666666;7846.0
M;6.156666666666666;7847.0
M;6.0;7847.0
M;5.819999999999999;7847.0
M;6.136666666666667;7847.0
K;6.383333333333334;7847.0
K;5.953333333333333;7848.0
K;5.8966666666666665;7848.0
K;6.116666666666666;7848.0
M;5.9;7849.0
M;5.983333333333333;7850.0
M;5.586666666666667;7850.0
K;6.136666666666667;7850.0
K;5.6433333333333335;7852.0
K;6.133333333333334;7852.0
M;6.076666666666667;7853.0
M;6.253333333333333;7853.0
M;6.46;7854.0
K;6.016666666666667;7854.0
M;5.3533333333333335;7855.0
K;5.8100000000000005;7855.0
K;5.95;7856.0
M;6.08;7856.0
M;5.746666666666667;7856.0
M;6.083333333333333;7857.0
K;6.163333333333333;7857.0
M;5.989999999999999;7857.0
M;5.91;7858.0
M;5.426666666666667;7858.0
K;5.83;7858.0
M;6.296666666666667;7858.0
M;5.816666666666666;7859.0
M;6.183333333333334;7859.0
M;6.026666666666667;7859.0
K;6.366666666666666;7859.0
M;6.0633333333333335;7859.0
K;5.713333333333334;7860.0
K;6.0633333333333335;7860.0
M;6.236666666666666;7860.0
M;6.316666666666666;7860.0
K;6.016666666666667;7860.0
K;6.193333333333333;7861.0
M;5.8100000000000005;7861.0
M;6.1866666666666665;7861.0
M;5.566666666666666;7862.0
M;6.04;7862.0
M;5.326666666666667;7862.0
M;5.836666666666667;7862.0
M;6.663333333333333;7862.0
K;6.11;7863.0
K;5.753333333333333;7863.0
M;5.62;7864.0
M;5.89;7864.0
K;6.306666666666667;7864.0
K;6.1066666666666665;7864.0
K;6.239999999999999;7864.0
K;6.236666666666666;7864.0
K;6.1033333333333335;7865.0
K;6.17;7865.0
M;6.156666666666666;7865.0
M;5.453333333333333;7865.0
M;6.316666666666666;7866.0
K;6.206666666666666;7866.0
M;5.823333333333333;7867.0
M;5.6433333333333335;7867.0
K;5.44;7868.0
M;5.696666666666667;7868.0
M;6.113333333333333;7868.0
K;6.1033333333333335;7868.0
M;6.0633333333333335;7868.0
M;6.09;7868.0
M;5.86;7869.0
M;6.323333333333333;7869.0
M;6.183333333333334;7869.0
M;6.16;7869.0
M;5.906666666666666;7869.0
M;6.069999999999999;7870.0
M;5.886666666666667;7870.0
M;6.11;7871.0
M;5.803333333333333;7871.0
M;5.616666666666666;7871.0
M;5.923333333333333;7872.0
K;5.9;7872.0
M;5.633333333333334;7872.0
K;5.67;7873.0
K;6.166666666666667;7873.0
M;6.53;7873.0
M;5.989999999999999;7874.0
K;6.203333333333333;7874.0
M;5.873333333333333;7874.0
M;6.253333333333333;7874.0
M;5.886666666666667;7874.0
M;5.726666666666668;7875.0
K;5.6466666666666665;7875.0
K;5.836666666666667;7875.0
K;6.233333333333333;7875.0
M;5.993333333333334;7876.0
M;6.1066666666666665;7876.0
M;5.69;7877.0
M;5.61;7877.0
M;6.25;7877.0
K;6.243333333333334;7877.0
K;6.046666666666667;7878.0
M;5.96;7878.0
K;5.923333333333333;7878.0
M;5.67;7878.0
K;6.316666666666666;7878.0
M;6.1066666666666665;7878.0
K;6.25;7878.0
K;6.156666666666666;7878.0
K;5.62;7879.0
M;6.236666666666666;7880.0
M;5.239999999999999;7880.0
K;6.113333333333333;7881.0
K;6.126666666666667;7881.0
M;5.21;7882.0
M;5.680000000000001;7882.0
K;5.86;7883.0
K;6.510000000000001;7884.0
K;6.37;7884.0
K;6.153333333333333;7884.0
K;5.656666666666666;7884.0
M;5.88;7884.0
M;5.663333333333333;7885.0
K;6.113333333333333;7885.0
M;6.193333333333333;7885.0
K;6.246666666666667;7886.0
M;5.5;7887.0
M;5.953333333333333;7888.0
M;6.14;7888.0
M;5.78;7888.0
K;5.653333333333333;7888.0
M;5.906666666666666;7888.0
M;6.1433333333333335;7889.0
M;5.930000000000001;7889.0
M;6.476666666666668;7889.0
M;6.17;7890.0
K;5.833333333333333;7890.0
K;6.306666666666667;7891.0
M;6.11;7892.0
M;6.37;7892.0
M;5.77;7893.0
M;5.763333333333334;7893.0
M;6.176666666666667;7894.0
M;5.78;7894.0
M;6.126666666666667;7894.0
M;5.926666666666667;7894.0
K;6.383333333333334;7895.0
K;6.203333333333333;7895.0
K;6.156666666666666;7896.0
M;6.076666666666667;7896.0
K;6.206666666666666;7897.0
M;5.9;7897.0
M;5.680000000000001;7897.0
K;6.260000000000001;7898.0
M;6.166666666666667;7898.0
M;6.033333333333333;7898.0
K;5.666666666666667;7898.0
M;5.8966666666666665;7899.0
K;6.333333333333333;7899.0
K;6.166666666666667;7900.0
K;6.13;7900.0
M;6.72;7900.0
K;6.25;7900.0
M;6.086666666666667;7900.0
M;6.046666666666667;7901.0
M;6.34;7901.0
M;6.010000000000001;7901.0
K;5.996666666666667;7901.0
M;6.446666666666667;7901.0
M;5.836666666666667;7901.0
M;5.633333333333334;7902.0
M;6.153333333333333;7902.0
K;5.983333333333333;7902.0
K;5.946666666666667;7902.0
M;5.946666666666667;7902.0
M;6.366666666666666;7902.0
K;6.123333333333333;7903.0
M;5.8100000000000005;7903.0
K;5.64;7903.0
M;5.703333333333333;7903.0
K;6.156666666666666;7904.0
M;6.126666666666667;7904.0
M;5.5633333333333335;7904.0
M;6.033333333333333;7905.0
K;6.296666666666667;7905.0
K;6.516666666666667;7905.0
K;6.006666666666666;7905.0
K;6.236666666666666;7906.0
M;5.323333333333333;7906.0
M;6.16;7906.0
K;5.753333333333333;7906.0
M;6.02;7906.0
K;6.083333333333333;7906.0
M;5.483333333333333;7908.0
M;5.66;7908.0
K;5.803333333333333;7908.0
K;6.296666666666667;7908.0
M;5.703333333333333;7909.0
K;5.92;7909.0
K;5.75;7909.0
K;6.473333333333333;7910.0
M;6.083333333333333;7910.0
K;5.85;7911.0
K;6.126666666666667;7911.0
M;6.293333333333334;7912.0
M;5.656666666666666;7912.0
M;6.483333333333333;7913.0
K;6.066666666666666;7914.0
M;5.8966666666666665;7914.0
M;5.976666666666668;7915.0
K;6.4;7916.0
M;5.983333333333333;7917.0
M;6.48;7917.0
K;5.976666666666668;7917.0
M;5.723333333333333;7918.0
K;6.233333333333333;7918.0
M;5.693333333333333;7918.0
M;6.043333333333334;7919.0
M;6.126666666666667;7919.0
M;6.046666666666667;7920.0
M;6.073333333333333;7920.0
K;6.13;7920.0
K;6.206666666666666;7920.0
K;6.05;7921.0
K;6.04;7921.0
K;6.0233333333333325;7922.0
K;6.0600000000000005;7922.0
M;6.42;7922.0
M;5.993333333333334;7922.0
K;5.696666666666667;7923.0
K;6.25;7923.0
M;6.046666666666667;7923.0
M;5.73;7923.0
M;6.056666666666667;7924.0
M;6.026666666666667;7924.0
M;5.983333333333333;7924.0
M;5.916666666666667;7924.0
K;5.663333333333333;7925.0
M;5.8566666666666665;7925.0
K;6.0633333333333335;7926.0
M;6.21;7927.0
K;5.8133333333333335;7927.0
K;6.233333333333333;7928.0
M;6.203333333333333;7928.0
K;6.22;7929.0
K;5.913333333333333;7929.0
K;5.763333333333334;7929.0
M;5.526666666666667;7930.0
M;6.286666666666666;7930.0
M;5.95;7930.0
M;6.6;7930.0
M;6.12;7931.0
K;6.193333333333333;7932.0
K;6.196666666666667;7932.0
M;5.793333333333334;7932.0
M;5.956666666666666;7932.0
M;5.41;7932.0
K;6.19;7932.0
K;6.163333333333333;7933.0
K;6.076666666666667;7933.0
K;6.069999999999999;7933.0
M;6.066666666666666;7933.0
K;6.13;7934.0
M;6.09;7935.0
K;5.75;7936.0
K;6.136666666666667;7936.0
K;6.003333333333333;7937.0
K;5.96;7937.0
M;6.156666666666666;7937.0
K;5.85;7938.0
K;6.506666666666666;7939.0
K;6.09;7939.0
M;6.15;7939.0
K;6.236666666666666;7940.0
M;5.966666666666667;7940.0
K;5.953333333333333;7940.0
K;6.739999999999999;7940.0
K;6.216666666666667;7940.0
K;6.67;7941.0
M;6.203333333333333;7941.0
K;6.173333333333333;7943.0
M;5.506666666666666;7943.0
K;6.11;7943.0
M;5.21;7943.0
K;5.953333333333333;7944.0
K;5.87;7944.0
K;5.84;7944.0
M;5.816666666666666;7945.0
M;5.796666666666667;7945.0
M;6.013333333333334;7946.0
M;6.23;7946.0
M;6.2;7946.0
M;6.006666666666666;7946.0
M;6.226666666666668;7947.0
M;6.6033333333333335;7947.0
M;6.066666666666666;7948.0
K;6.236666666666666;7948.0
M;5.116666666666666;7948.0
M;5.866666666666666;7949.0
M;5.973333333333333;7949.0
M;5.83;7949.0
M;5.6433333333333335;7949.0
K;6.006666666666666;7950.0
M;5.6066666666666665;7950.0
M;5.75;7950.0
K;5.756666666666666;7951.0
K;6.093333333333334;7951.0
M;5.833333333333333;7951.0
M;5.14;7952.0
M;6.1866666666666665;7952.0
K;5.873333333333333;7953.0
M;5.87;7954.0
M;5.546666666666667;7955.0
M;5.423333333333333;7955.0
K;6.37;7955.0
K;5.86;7955.0
M;5.7733333333333325;7955.0
M;6.12;7957.0
M;4.873333333333333;7957.0
K;6.0633333333333335;7958.0
M;6.366666666666666;7958.0
M;5.6866666666666665;7958.0
K;6.226666666666668;7958.0
M;5.7;7959.0
K;5.94;7960.0
M;5.323333333333333;7960.0
K;6.010000000000001;7960.0
K;6.583333333333333;7960.0
K;6.086666666666667;7960.0
M;5.45;7961.0
M;5.573333333333333;7961.0
M;6.15;7961.0
M;6.093333333333334;7961.0
M;6.306666666666667;7962.0
M;6.276666666666667;7962.0
M;6.533333333333333;7962.0
K;6.5;7963.0
M;6.25;7963.0
M;6.183333333333334;7963.0
K;6.59;7963.0
M;5.623333333333333;7964.0
M;6.006666666666666;7964.0
M;6.569999999999999;7964.0
K;6.246666666666667;7964.0
M;6.243333333333334;7965.0
M;6.1066666666666665;7966.0
K;6.296666666666667;7967.0
M;5.706666666666666;7967.0
K;6.003333333333333;7968.0
M;6.573333333333333;7968.0
M;5.376666666666667;7968.0
K;6.056666666666667;7969.0
K;6.260000000000001;7969.0
M;6.48;7970.0
M;6.263333333333334;7971.0
M;6.043333333333334;7971.0
K;6.156666666666666;7972.0
M;5.92;7973.0
K;6.293333333333334;7973.0
K;6.173333333333333;7973.0
M;5.96;7973.0
K;6.463333333333334;7973.0
M;6.13;7974.0
K;5.8;7974.0
M;5.39;7975.0
K;5.836666666666667;7975.0
M;6.236666666666666;7975.0
M;6.3566666666666665;7976.0
K;6.363333333333333;7976.0
K;6.153333333333333;7978.0
K;6.173333333333333;7978.0
K;6.343333333333334;7978.0
M;5.98;7979.0
M;6.203333333333333;7979.0
K;5.983333333333333;7980.0
M;5.796666666666667;7981.0
M;5.516666666666667;7981.0
M;6.163333333333333;7982.0
M;6.083333333333333;7982.0
M;5.67;7982.0
M;5.44;7983.0
M;5.706666666666666;7983.0
K;6.226666666666668;7986.0
K;6.376666666666667;7987.0
M;5.67;7987.0
M;6.239999999999999;7987.0
K;6.193333333333333;7988.0
K;6.010000000000001;7988.0
K;6.12;7989.0
M;6.13;7989.0
M;6.383333333333334;7989.0
M;5.98;7990.0
K;6.533333333333333;7990.0
K;6.376666666666667;7990.0
K;6.346666666666667;7991.0
K;5.98;7991.0
M;5.946666666666667;7991.0
K;6.1033333333333335;7991.0
K;6.226666666666668;7992.0
M;5.98;7992.0
M;5.8;7992.0
M;6.163333333333333;7992.0
M;5.7733333333333325;7993.0
M;5.943333333333333;7993.0
M;6.1033333333333335;7993.0
K;6.0633333333333335;7994.0
M;5.79;7994.0
K;5.9366666666666665;7994.0
K;5.9366666666666665;7994.0
K;6.263333333333334;7995.0
M;5.633333333333334;7995.0
K;6.083333333333333;7995.0
K;6.203333333333333;7995.0
K;6.02;7995.0
M;6.696666666666667;7996.0
M;6.503333333333333;7996.0
K;6.296666666666667;7997.0
M;6.3133333333333335;7997.0
K;6.3;7998.0
K;6.263333333333334;7998.0
M;5.930000000000001;7999.0
M;5.873333333333333;8000.0
M;6.1;8000.0
K;6.010000000000001;8000.0
M;5.736666666666666;8001.0
M;6.0233333333333325;8001.0
K;6.0600000000000005;8001.0
K;5.843333333333334;8001.0
M;5.73;8001.0
M;5.803333333333333;8001.0
M;6.136666666666667;8003.0
M;6.036666666666666;8003.0
K;6.076666666666667;8004.0
M;6.4366666666666665;8004.0
M;6.046666666666667;8004.0
K;5.976666666666668;8004.0
M;6.293333333333334;8005.0
K;5.930000000000001;8006.0
M;5.433333333333334;8007.0
K;6.416666666666667;8007.0
M;5.726666666666668;8007.0
M;6.293333333333334;8008.0
M;5.246666666666667;8008.0
M;6.156666666666666;8008.0
K;6.6033333333333335;8008.0
M;5.7;8008.0
K;6.13;8008.0
M;6.423333333333333;8009.0
M;5.556666666666667;8009.0
M;5.403333333333333;8011.0
M;6.0233333333333325;8011.0
K;6.48;8012.0
K;6.319999999999999;8014.0
K;5.976666666666668;8015.0
K;6.11;8015.0
M;5.5233333333333325;8016.0
M;5.683333333333334;8016.0
M;6.026666666666667;8016.0
M;6.3133333333333335;8016.0
K;6.09;8017.0
K;6.073333333333333;8017.0
K;6.3533333333333335;8017.0
M;6.11;8018.0
K;6.383333333333334;8018.0
M;5.996666666666667;8018.0
K;6.053333333333333;8018.0
M;6.383333333333334;8018.0
M;5.58;8018.0
K;6.366666666666666;8019.0
M;6.59;8020.0
M;6.413333333333333;8020.0
M;5.416666666666667;8020.0
M;5.656666666666666;8020.0
M;6.373333333333333;8020.0
K;5.543333333333334;8021.0
K;6.39;8021.0
M;6.1433333333333335;8021.0
M;5.906666666666666;8022.0
K;6.036666666666666;8022.0
M;5.566666666666666;8022.0
M;6.1866666666666665;8023.0
K;6.1066666666666665;8023.0
M;5.456666666666666;8023.0
M;6.156666666666666;8025.0
M;6.346666666666667;8025.0
K;6.239999999999999;8025.0
K;6.196666666666667;8026.0
M;6.046666666666667;8026.0
M;5.9366666666666665;8027.0
M;5.47;8027.0
K;5.95;8028.0
M;5.726666666666668;8028.0
K;6.203333333333333;8028.0
K;5.973333333333333;8029.0
M;5.6466666666666665;8030.0
M;5.903333333333333;8030.0
M;6.413333333333333;8030.0
M;5.8533333333333335;8030.0
K;5.666666666666667;8030.0
K;5.633333333333334;8031.0
K;6.1866666666666665;8031.0
M;5.723333333333333;8031.0
M;6.59;8032.0
M;6.443333333333333;8032.0
M;5.963333333333334;8033.0
M;6.1033333333333335;8033.0
M;6.256666666666666;8034.0
K;6.16;8034.0
M;6.053333333333333;8034.0
K;6.316666666666666;8035.0
M;5.996666666666667;8035.0
M;5.866666666666666;8036.0
M;6.430000000000001;8036.0
K;6.043333333333334;8036.0
K;6.156666666666666;8037.0
M;5.303333333333333;8038.0
K;6.223333333333333;8038.0
M;6.123333333333333;8039.0
M;6.2;8039.0
M;6.1066666666666665;8039.0
K;5.953333333333333;8040.0
M;5.516666666666667;8040.0
K;6.3;8040.0
K;6.3100000000000005;8042.0
M;5.923333333333333;8042.0
M;6.556666666666667;8042.0
K;5.913333333333333;8042.0
K;5.88;8043.0
M;5.593333333333334;8044.0
M;5.906666666666666;8044.0
K;6.376666666666667;8045.0
M;6.12;8046.0
M;6.636666666666667;8046.0
M;6.116666666666666;8046.0
M;6.010000000000001;8046.0
K;5.803333333333333;8047.0
K;6.056666666666667;8047.0
M;5.8966666666666665;8047.0
M;5.923333333333333;8047.0
K;6.223333333333333;8048.0
K;5.9;8048.0
M;6.346666666666667;8048.0
M;5.993333333333334;8048.0
M;5.886666666666667;8049.0
M;6.033333333333333;8049.0
K;6.6466666666666665;8049.0
M;6.113333333333333;8050.0
M;6.510000000000001;8051.0
K;5.823333333333333;8051.0
K;5.963333333333334;8052.0
M;5.739999999999999;8052.0
K;6.196666666666667;8052.0
M;6.966666666666667;8053.0
M;5.6033333333333335;8053.0
K;6.293333333333334;8054.0
M;5.903333333333333;8054.0
K;6.123333333333333;8055.0
M;4.8100000000000005;8055.0
M;5.713333333333334;8055.0
M;6.453333333333333;8056.0
K;6.076666666666667;8056.0
K;5.97;8057.0
M;5.996666666666667;8057.0
M;6.306666666666667;8057.0
M;6.16;8057.0
M;5.756666666666666;8057.0
M;6.1466666666666665;8058.0
M;5.75;8058.0
M;5.91;8058.0
K;6.25;8058.0
K;5.756666666666666;8059.0
K;6.326666666666667;8060.0
M;5.633333333333334;8061.0
K;5.96;8061.0
K;6.1033333333333335;8061.0
K;6.033333333333333;8061.0
K;6.326666666666667;8061.0
M;6.133333333333334;8061.0
M;6.083333333333333;8062.0
M;5.156666666666666;8062.0
K;6.8;8063.0
M;5.72;8064.0
M;5.8933333333333335;8064.0
K;6.176666666666667;8064.0
K;6.38;8065.0
K;6.223333333333333;8065.0
K;6.46;8066.0
K;6.17;8066.0
K;6.703333333333333;8066.0
M;6.203333333333333;8066.0
M;6.456666666666666;8067.0
M;6.11;8067.0
K;5.6066666666666665;8068.0
K;5.816666666666666;8068.0
M;6.28;8070.0
M;6.866666666666666;8070.0
K;5.943333333333333;8070.0
M;6.596666666666667;8071.0
K;6.1433333333333335;8071.0
M;6.586666666666667;8071.0
K;6.253333333333333;8073.0
M;5.8533333333333335;8074.0
K;5.656666666666666;8074.0
M;6.45;8075.0
M;6.213333333333334;8075.0
M;6.206666666666666;8076.0
M;6.226666666666668;8076.0
M;6.306666666666667;8078.0
M;6.430000000000001;8079.0
K;5.92;8079.0
K;6.113333333333333;8079.0
K;5.736666666666666;8079.0
K;6.243333333333334;8079.0
M;5.47;8079.0
M;6.366666666666666;8081.0
M;6.416666666666667;8082.0
K;6.3133333333333335;8082.0
M;6.163333333333333;8083.0
M;6.443333333333333;8083.0
M;6.233333333333333;8084.0
K;5.8966666666666665;8084.0
K;6.046666666666667;8084.0
K;6.21;8084.0
K;6.453333333333333;8084.0
K;6.016666666666667;8084.0
K;6.116666666666666;8085.0
M;6.116666666666666;8085.0
M;6.293333333333334;8085.0
K;6.073333333333333;8085.0
M;6.113333333333333;8085.0
M;6.053333333333333;8085.0
M;5.556666666666667;8086.0
K;6.123333333333333;8086.0
K;5.83;8087.0
M;6.066666666666666;8087.0
M;6.276666666666667;8087.0
K;6.13;8087.0
M;5.746666666666667;8088.0
K;6.0633333333333335;8089.0
M;6.173333333333333;8089.0
K;6.083333333333333;8090.0
M;6.0633333333333335;8090.0
K;5.97;8090.0
M;5.616666666666666;8090.0
K;6.38;8091.0
M;6.256666666666666;8091.0
K;6.303333333333333;8092.0
M;5.67;8094.0
K;6.033333333333333;8094.0
K;6.19;8094.0
K;6.503333333333333;8096.0
M;6.496666666666667;8098.0
K;5.943333333333333;8098.0
M;5.430000000000001;8098.0
K;6.2;8098.0
M;5.553333333333333;8098.0
M;5.783333333333333;8100.0
K;6.23;8100.0
M;6.683333333333334;8100.0
M;6.433333333333334;8100.0
K;5.766666666666667;8101.0
K;6.443333333333333;8101.0
M;6.233333333333333;8102.0
K;6.383333333333334;8103.0
K;6.086666666666667;8104.0
K;6.283333333333333;8104.0
K;6.48;8104.0
M;5.683333333333334;8104.0
K;5.883333333333334;8105.0
M;6.203333333333333;8105.0
M;6.39;8105.0
K;6.203333333333333;8105.0
K;6.0633333333333335;8106.0
K;5.946666666666667;8106.0
K;6.086666666666667;8106.0
K;6.456666666666666;8106.0
K;5.67;8107.0
K;5.983333333333333;8107.0
M;6.1;8107.0
M;5.923333333333333;8107.0
M;5.760000000000001;8107.0
M;6.15;8108.0
M;5.906666666666666;8108.0
K;6.15;8108.0
K;6.166666666666667;8109.0
K;6.16;8110.0
K;6.723333333333333;8110.0
M;6.496666666666667;8110.0
M;6.096666666666667;8111.0
M;6.0;8111.0
M;6.0;8111.0
K;6.046666666666667;8112.0
K;6.446666666666667;8112.0
M;5.483333333333333;8113.0
M;6.486666666666666;8113.0
M;6.3100000000000005;8113.0
M;6.21;8114.0
K;5.973333333333333;8114.0
M;5.833333333333333;8114.0
K;6.386666666666667;8115.0
K;6.243333333333334;8116.0
M;6.37;8117.0
K;5.946666666666667;8117.0
K;6.37;8118.0
M;6.303333333333333;8118.0
M;6.04;8118.0
K;6.37;8118.0
K;6.336666666666667;8118.0
M;6.296666666666667;8119.0
K;6.38;8119.0
M;6.333333333333333;8119.0
M;5.653333333333333;8120.0
M;5.836666666666667;8120.0
M;6.136666666666667;8121.0
K;6.013333333333334;8121.0
M;6.263333333333334;8121.0
M;5.673333333333333;8121.0
M;6.136666666666667;8121.0
K;5.953333333333333;8123.0
M;5.816666666666666;8123.0
M;5.963333333333334;8124.0
M;5.96;8124.0
M;6.19;8125.0
M;6.283333333333333;8126.0
K;6.6066666666666665;8126.0
K;6.283333333333333;8126.0
M;5.946666666666667;8127.0
M;5.96;8128.0
K;6.323333333333333;8128.0
M;5.52;8128.0
M;6.653333333333333;8129.0
K;6.506666666666666;8129.0
K;5.973333333333333;8130.0
M;6.616666666666666;8130.0
M;5.673333333333333;8130.0
M;6.306666666666667;8131.0
M;5.66;8131.0
K;5.953333333333333;8132.0
M;6.033333333333333;8132.0
K;6.180000000000001;8132.0
K;6.206666666666666;8132.0
K;6.33;8132.0
K;6.203333333333333;8133.0
M;6.256666666666666;8133.0
K;5.8533333333333335;8134.0
K;6.069999999999999;8135.0
M;5.680000000000001;8135.0
M;6.493333333333334;8135.0
M;6.463333333333334;8136.0
K;5.739999999999999;8137.0
M;6.510000000000001;8138.0
K;6.253333333333333;8138.0
K;6.243333333333334;8139.0
K;6.256666666666666;8139.0
M;5.666666666666667;8140.0
K;6.516666666666667;8140.0
M;5.583333333333333;8142.0
M;6.25;8142.0
M;6.323333333333333;8142.0
M;6.3566666666666665;8142.0
M;5.726666666666668;8142.0
K;6.13;8143.0
K;6.08;8143.0
M;6.536666666666666;8143.0
M;6.613333333333333;8144.0
K;6.793333333333334;8146.0
M;5.989999999999999;8146.0
K;6.323333333333333;8148.0
K;6.443333333333333;8148.0
K;6.8;8148.0
M;6.576666666666667;8148.0
M;6.1;8148.0
M;5.743333333333334;8149.0
M;6.386666666666667;8149.0
M;5.66;8150.0
M;5.953333333333333;8150.0
M;6.453333333333333;8150.0
M;5.753333333333333;8150.0
K;6.086666666666667;8151.0
K;6.53;8152.0
M;6.526666666666667;8152.0
M;5.966666666666667;8152.0
K;6.53;8152.0
K;5.846666666666667;8153.0
K;6.91;8153.0
K;6.47;8153.0
M;6.13;8153.0
K;5.973333333333333;8153.0
M;5.41;8154.0
M;6.38;8154.0
M;6.3533333333333335;8154.0
M;6.343333333333334;8154.0
K;6.266666666666667;8155.0
K;6.346666666666667;8155.0
M;6.033333333333333;8155.0
K;6.173333333333333;8156.0
M;6.503333333333333;8156.0
M;6.69;8157.0
M;5.883333333333334;8158.0
M;5.71;8158.0
K;6.3100000000000005;8159.0
K;6.736666666666666;8159.0
M;5.883333333333334;8160.0
M;5.433333333333334;8160.0
M;5.6033333333333335;8160.0
M;6.006666666666666;8161.0
M;6.25;8162.0
K;5.71;8162.0
K;6.1466666666666665;8162.0
K;6.319999999999999;8163.0
K;6.596666666666667;8164.0
K;5.9;8164.0
K;6.546666666666667;8164.0
K;6.1066666666666665;8165.0
K;5.66;8166.0
K;5.743333333333334;8166.0
M;5.986666666666666;8166.0
K;6.0233333333333325;8166.0
M;5.733333333333333;8167.0
K;6.343333333333334;8167.0
K;6.3133333333333335;8167.0
K;6.3;8167.0
K;6.3566666666666665;8167.0
K;6.406666666666666;8167.0
M;5.746666666666667;8168.0
M;6.1466666666666665;8168.0
K;6.413333333333333;8169.0
K;6.403333333333333;8169.0
M;6.373333333333333;8169.0
M;6.123333333333333;8169.0
M;6.126666666666667;8169.0
K;6.48;8170.0
K;6.34;8171.0
K;6.233333333333333;8171.0
M;6.966666666666667;8172.0
M;5.966666666666667;8172.0
K;6.416666666666667;8172.0
M;6.223333333333333;8173.0
M;5.116666666666666;8173.0
M;5.489999999999999;8173.0
M;5.4;8173.0
M;6.003333333333333;8174.0
M;6.87;8174.0
M;6.46;8175.0
M;6.566666666666666;8176.0
K;5.946666666666667;8176.0
